# Test: Metal Detector Battery Discharge Test
# Date: 2026-01-21 11:51:43
# Threshold: 6.0V
# Pass criteria: > 100 min
#
elapsed_seconds,elapsed_minutes,voltage_V
5896.0,98.267,8.0178
5897.0,98.283,7.9670
5898.0,98.300,8.0178
5899.0,98.317,8.0360
5900.0,98.333,8.0433
5901.0,98.350,7.9888
5902.0,98.367,7.9525
5903.0,98.383,8.1086
5904.0,98.400,8.0905
5905.0,98.417,8.0868
5906.0,98.433,8.0614
5907.0,98.450,8.0723
5908.0,98.467,7.9488
5909.0,98.483,7.9779
5910.0,98.500,7.9198
5911.0,98.517,7.9888
5912.0,98.533,7.9343
5913.0,98.550,8.0578
5914.0,98.567,7.9851
5915.0,98.583,8.0977
5916.0,98.600,8.0905
5917.0,98.617,8.0614
5918.0,98.633,8.0578
5919.0,98.650,8.0759
5920.0,98.667,8.0723
5921.0,98.683,8.0687
5922.0,98.700,8.0178
5923.0,98.717,7.9960
5924.0,98.733,8.0469
5925.0,98.750,8.0069
5926.0,98.767,7.9960
5927.0,98.783,8.0215
5928.0,98.800,8.0687
5929.0,98.817,8.0687
5930.0,98.833,8.0687
5931.0,98.850,8.0759
5932.0,98.867,8.0868
5933.0,98.883,8.0578
5934.0,98.900,8.0215
5935.0,98.917,7.9851
5936.0,98.933,8.0142
5937.0,98.950,7.9706
5938.0,98.967,8.0215
5939.0,98.983,8.0360
5940.0,99.000,8.1014
5941.0,99.017,8.0832
5942.0,99.033,8.0796
5943.0,99.050,8.0578
5944.0,99.067,8.0868
5945.0,99.083,8.0687
5946.0,99.100,8.0832
5947.0,99.117,7.9960
5948.0,99.133,7.9997
5949.0,99.150,8.0723
5950.0,99.167,7.9742
5951.0,99.183,7.9634
5952.0,99.200,8.0578
5953.0,99.217,8.0541
5954.0,99.233,8.0868
5955.0,99.250,8.0541
5956.0,99.267,8.0541
5957.0,99.283,8.0469
5958.0,99.300,8.0687
5959.0,99.317,8.0069
5960.0,99.333,7.9670
5961.0,99.350,7.9670
5962.0,99.367,8.0178
5963.0,99.383,8.0178
5964.0,99.400,7.9924
5965.0,99.417,8.0360
5966.0,99.433,8.0723
5967.0,99.450,8.0324
5968.0,99.467,8.0832
5969.0,99.483,8.0578
5970.0,99.500,8.0541
5971.0,99.517,7.9561
5972.0,99.533,8.0178
5973.0,99.550,8.0360
5974.0,99.567,8.0360
5975.0,99.583,7.9779
5976.0,99.600,7.9161
5977.0,99.617,8.0178
5978.0,99.633,8.0759
5979.0,99.650,8.0723
5980.0,99.667,8.0723
5981.0,99.683,8.0905
5982.0,99.700,8.0868
5983.0,99.717,8.0578
5984.0,99.733,8.0142
5985.0,99.750,7.9924
5986.0,99.767,7.9924
5987.0,99.783,8.0433
5988.0,99.800,8.0069
5989.0,99.817,8.0469
5990.0,99.833,8.0469
5991.0,99.850,8.0578
5992.0,99.867,8.0832
5993.0,99.883,8.0687
5994.0,99.900,8.0614
5995.0,99.917,8.1014
5996.0,99.933,8.0723
5997.0,99.950,8.0723
5998.0,99.967,7.9270
5999.0,99.983,8.0287
6000.0,100.000,8.0287
6001.0,100.017,8.0215
6002.0,100.033,7.9307
6003.0,100.050,8.0505
6004.0,100.067,8.0687
6005.0,100.083,8.0977
6006.0,100.100,8.0614
6007.0,100.117,8.0614
6008.0,100.133,8.0650
6009.0,100.150,8.0069
6010.0,100.167,7.9379
6011.0,100.183,8.0069
6012.0,100.200,8.0069
6013.0,100.217,7.9670
6014.0,100.233,7.9924
6015.0,100.250,8.0578
6016.0,100.267,8.0759
6017.0,100.283,8.0469
6018.0,100.300,8.0723
6019.0,100.317,8.0505
6020.0,100.333,8.0287
6021.0,100.350,8.0578
6022.0,100.367,8.0106
6023.0,100.383,7.9960
6024.0,100.400,7.9270
6025.0,100.417,7.9888
6026.0,100.433,7.9525
6027.0,100.450,8.0287
6028.0,100.467,8.0687
6029.0,100.483,8.0614
6030.0,100.500,8.0578
6031.0,100.517,8.0687
6032.0,100.533,8.0578
6033.0,100.550,8.0650
6034.0,100.567,8.0723
6035.0,100.583,7.9634
6036.0,100.600,8.0287
6037.0,100.617,8.0178
6038.0,100.633,8.0650
6039.0,100.650,8.0324
6040.0,100.667,8.0360
6041.0,100.683,8.0723
6042.0,100.700,8.0759
6043.0,100.717,8.0687
6044.0,100.733,8.0759
6045.0,100.750,8.0469
6046.0,100.767,8.0505
6047.0,100.783,8.0287
6048.0,100.800,7.9670
6049.0,100.817,8.0433
6050.0,100.833,7.9488
6051.0,100.850,8.0142
6052.0,100.867,8.0033
6053.0,100.883,7.9161
6054.0,100.900,8.0868
6055.0,100.917,8.0759
6056.0,100.933,8.0868
6057.0,100.950,8.0759
6058.0,100.967,8.0614
6059.0,100.983,8.0360
6060.0,101.000,7.9997
6061.0,101.017,8.0360
6062.0,101.033,8.0069
6063.0,101.050,7.9815
6064.0,101.067,8.0433
6065.0,101.083,8.0396
6066.0,101.100,8.0578
6067.0,101.117,8.0433
6068.0,101.133,8.0650
6069.0,101.150,8.0578
6070.0,101.167,8.0650
6071.0,101.183,8.0469
6072.0,101.200,7.9960
6073.0,101.217,7.9888
6074.0,101.233,7.9851
6075.0,101.250,7.9488
6076.0,101.267,7.9888
6077.0,101.283,7.9960
6078.0,101.300,8.0069
6079.0,101.317,8.0759
6080.0,101.333,8.0759
6081.0,101.350,8.0360
6082.0,101.367,8.0687
6083.0,101.383,8.0578
6084.0,101.400,7.9779
6085.0,101.417,7.9924
6086.0,101.433,7.9960
6087.0,101.450,7.9924
6088.0,101.467,7.9779
6089.0,101.483,7.9779
6090.0,101.500,7.9379
6091.0,101.517,7.9924
6092.0,101.533,8.0578
6093.0,101.550,8.0759
6094.0,101.567,8.0324
6095.0,101.583,8.0759
6096.0,101.600,8.0578
6097.0,101.617,8.0324
6098.0,101.633,7.9888
6099.0,101.650,7.9343
6100.0,101.667,8.0469
6101.0,101.683,7.9960
6102.0,101.700,7.9742
6103.0,101.717,8.0033
6104.0,101.733,8.0324
6105.0,101.750,8.0469
6106.0,101.767,8.0578
6107.0,101.783,8.0723
6108.0,101.800,8.0505
6109.0,101.817,8.0541
6110.0,101.833,8.0578
6111.0,101.850,8.0541
6112.0,101.867,8.0578
6113.0,101.883,8.0069
6114.0,101.900,8.0469
6115.0,101.917,7.9561
6116.0,101.933,8.0469
6117.0,101.950,8.0469
6118.0,101.967,8.0469
6119.0,101.983,8.0505
6120.0,102.000,8.0469
6121.0,102.017,8.0541
6122.0,102.033,8.0578
6123.0,102.050,7.9706
6124.0,102.067,8.0178
6125.0,102.083,7.9779
6126.0,102.100,8.0215
6127.0,102.117,7.9706
6128.0,102.133,7.9125
6129.0,102.150,8.0578
6130.0,102.167,8.0541
6131.0,102.183,8.0614
6132.0,102.200,8.0541
6133.0,102.217,8.0614
6134.0,102.233,8.0578
6135.0,102.250,8.0178
6136.0,102.267,8.0069
6137.0,102.283,8.0033
6138.0,102.300,7.9924
6139.0,102.317,7.9706
6140.0,102.333,7.9379
6141.0,102.350,8.0541
6142.0,102.367,8.0396
6143.0,102.383,8.0360
6144.0,102.400,8.0759
6145.0,102.417,8.0433
6146.0,102.433,8.0578
6147.0,102.450,8.0578
6148.0,102.467,7.9379
6149.0,102.483,8.0324
6150.0,102.500,8.0178
6151.0,102.517,7.9416
6152.0,102.533,7.9307
6153.0,102.550,8.0069
6154.0,102.567,8.0215
6155.0,102.583,8.0650
6156.0,102.600,8.0578
6157.0,102.617,8.0578
6158.0,102.633,8.0469
6159.0,102.650,8.0505
6160.0,102.667,8.0687
6161.0,102.683,8.0759
6162.0,102.700,8.0178
6163.0,102.717,7.9888
6164.0,102.733,7.9307
6165.0,102.750,7.9634
6166.0,102.767,8.0614
6167.0,102.783,8.0614
6168.0,102.800,8.0578
6169.0,102.817,8.0360
6170.0,102.833,8.0396
6171.0,102.850,8.0433
6172.0,102.867,8.0650
6173.0,102.883,8.0033
6174.0,102.900,8.0433
6175.0,102.917,8.0324
6176.0,102.933,7.8980
6177.0,102.950,7.9307
6178.0,102.967,7.9125
6179.0,102.983,8.0578
6180.0,103.000,8.0759
6181.0,103.017,8.0759
6182.0,103.033,8.0614
6183.0,103.050,8.0360
6184.0,103.067,8.0578
6185.0,103.083,7.9851
6186.0,103.100,8.0287
6187.0,103.117,7.9488
6188.0,103.133,8.0360
6189.0,103.150,7.9960
6190.0,103.167,7.9270
6191.0,103.183,7.9815
6192.0,103.200,8.0687
6193.0,103.217,8.0251
6194.0,103.233,8.0723
6195.0,103.250,8.0251
6196.0,103.267,8.0178
6197.0,103.283,8.0469
6198.0,103.300,7.9634
6199.0,103.317,7.9670
6200.0,103.333,7.9452
6201.0,103.350,7.9960
6202.0,103.367,7.9198
6203.0,103.383,7.9416
6204.0,103.400,7.9561
6205.0,103.417,8.0433
6206.0,103.433,8.0723
6207.0,103.450,8.0541
6208.0,103.467,8.0178
6209.0,103.483,8.0360
6210.0,103.500,8.0360
6211.0,103.517,7.9270
6212.0,103.533,7.9597
6213.0,103.550,7.9779
6214.0,103.567,7.9670
6215.0,103.583,7.9270
6216.0,103.600,7.9997
6217.0,103.617,8.0178
6218.0,103.633,8.0433
6219.0,103.650,8.0469
6220.0,103.667,8.0578
6221.0,103.683,8.0541
6222.0,103.700,8.0578
6223.0,103.717,7.9307
6224.0,103.733,8.0033
6225.0,103.750,8.0251
6226.0,103.767,8.0215
6227.0,103.783,7.9960
6228.0,103.800,7.9960
6229.0,103.817,8.0868
6230.0,103.833,8.0433
6231.0,103.850,8.0868
6232.0,103.867,8.0287
6233.0,103.883,8.0324
6234.0,103.900,8.0324
6235.0,103.917,7.9779
6236.0,103.933,7.9089
6237.0,103.950,7.9343
6238.0,103.967,8.0142
6239.0,103.983,7.9016
6240.0,104.000,7.9670
6241.0,104.017,8.0433
6242.0,104.033,8.0287
6243.0,104.050,8.0687
6244.0,104.067,8.0360
6245.0,104.083,7.9888
6246.0,104.100,8.0578
6247.0,104.117,8.0251
6248.0,104.133,7.9488
6249.0,104.150,8.0033
6250.0,104.167,8.0069
6251.0,104.183,7.9670
6252.0,104.200,7.9525
6253.0,104.217,8.0069
6254.0,104.233,8.0614
6255.0,104.250,8.0614
6256.0,104.267,8.0614
6257.0,104.283,8.0324
6258.0,104.300,8.0578
6259.0,104.317,8.0324
6260.0,104.333,8.0106
6261.0,104.350,7.9488
6262.0,104.367,7.9089
6263.0,104.383,7.9525
6264.0,104.400,7.9779
6265.0,104.417,7.9016
6266.0,104.433,8.0541
6267.0,104.450,8.0324
6268.0,104.467,8.0541
6269.0,104.483,8.0360
6270.0,104.500,8.0396
6271.0,104.517,8.0469
6272.0,104.533,8.0106
6273.0,104.550,8.0360
6274.0,104.567,7.9089
6275.0,104.583,7.9779
6276.0,104.600,8.0069
6277.0,104.617,7.9416
6278.0,104.633,7.9888
6279.0,104.650,7.9488
6280.0,104.667,8.0215
6281.0,104.683,8.0324
6282.0,104.700,8.0578
6283.0,104.717,8.0578
6284.0,104.733,8.0215
6285.0,104.750,8.0287
6286.0,104.767,7.9779
6287.0,104.783,7.9888
6288.0,104.800,7.9234
6289.0,104.817,8.0469
6290.0,104.833,8.0178
6291.0,104.850,8.0396
6292.0,104.867,8.0360
6293.0,104.883,8.0505
6294.0,104.900,8.0578
6295.0,104.917,8.0469
6296.0,104.933,8.0178
6297.0,104.950,8.0360
6298.0,104.967,7.9779
6299.0,104.983,8.0287
6300.0,105.000,7.9851
6301.0,105.017,7.9270
6302.0,105.033,7.9851
6303.0,105.050,8.0142
6304.0,105.067,8.0360
6305.0,105.083,8.0469
6306.0,105.100,8.0578
6307.0,105.117,8.0687
6308.0,105.133,8.0578
6309.0,105.150,8.0578
6310.0,105.167,8.0069
6311.0,105.183,7.9888
6312.0,105.200,7.9379
6313.0,105.217,7.9416
6314.0,105.233,8.0578
6315.0,105.250,7.9634
6316.0,105.267,7.9779
6317.0,105.283,8.0723
6318.0,105.300,8.0578
6319.0,105.317,8.0178
6320.0,105.333,7.9888
6321.0,105.350,7.9779
6322.0,105.367,8.0505
6323.0,105.383,8.0396
6324.0,105.400,7.9416
6325.0,105.417,7.9270
6326.0,105.433,7.9052
6327.0,105.450,7.9888
6328.0,105.467,8.0142
6329.0,105.483,8.0069
6330.0,105.500,8.0360
6331.0,105.517,8.0287
6332.0,105.533,8.0324
6333.0,105.550,8.0650
6334.0,105.567,8.0650
6335.0,105.583,8.0324
6336.0,105.600,7.9924
6337.0,105.617,8.0469
6338.0,105.633,8.0033
6339.0,105.650,7.9779
6340.0,105.667,7.9888
6341.0,105.683,7.9270
6342.0,105.700,8.0541
6343.0,105.717,8.0433
6344.0,105.733,8.0723
6345.0,105.750,8.0215
6346.0,105.767,8.0178
6347.0,105.783,8.0360
6348.0,105.800,7.9416
6349.0,105.817,8.0324
6350.0,105.833,7.9815
6351.0,105.850,7.9125
6352.0,105.867,7.9488
6353.0,105.883,7.8871
6354.0,105.900,7.9525
6355.0,105.917,8.0505
6356.0,105.933,8.0469
6357.0,105.950,8.0215
6358.0,105.967,8.0178
6359.0,105.983,8.0541
6360.0,106.000,8.0578
6361.0,106.017,7.9960
6362.0,106.033,8.0251
6363.0,106.050,8.0106
6364.0,106.067,7.9488
6365.0,106.083,8.0069
6366.0,106.100,7.9452
6367.0,106.117,7.9234
6368.0,106.133,8.0433
6369.0,106.150,8.0578
6370.0,106.167,8.0687
6371.0,106.183,8.0469
6372.0,106.200,8.0578
6373.0,106.217,8.0541
6374.0,106.233,7.9089
6375.0,106.250,7.9779
6376.0,106.267,8.0069
6377.0,106.283,7.9815
6378.0,106.300,7.9960
6379.0,106.317,7.9888
6380.0,106.333,8.0614
6381.0,106.350,8.0687
6382.0,106.367,8.0614
6383.0,106.383,8.0505
6384.0,106.400,8.0178
6385.0,106.417,8.0433
6386.0,106.433,7.9924
6387.0,106.450,7.9670
6388.0,106.467,7.9089
6389.0,106.483,7.9452
6390.0,106.500,8.0433
6391.0,106.517,7.9888
6392.0,106.533,8.0324
6393.0,106.550,8.0469
6394.0,106.567,8.0324
6395.0,106.583,8.0178
6396.0,106.600,8.0106
6397.0,106.617,8.0287
6398.0,106.633,8.0215
6399.0,106.650,7.8980
6400.0,106.667,7.9379
6401.0,106.683,7.9561
6402.0,106.700,7.9888
6403.0,106.717,7.9561
6404.0,106.733,8.0178
6405.0,106.750,8.0069
6406.0,106.767,8.0324
6407.0,106.783,8.0178
6408.0,106.800,8.0469
6409.0,106.817,8.0106
6410.0,106.833,8.0324
6411.0,106.850,7.9706
6412.0,106.867,7.9416
6413.0,106.883,7.9597
6414.0,106.900,7.9379
6415.0,106.917,7.9634
6416.0,106.933,8.0069
6417.0,106.950,7.9125
6418.0,106.967,8.0178
6419.0,106.983,8.0360
6420.0,107.000,8.0360
6421.0,107.017,8.0178
6422.0,107.033,8.0324
6423.0,107.050,8.0433
6424.0,107.067,7.9742
6425.0,107.083,7.9670
6426.0,107.100,7.8980
6427.0,107.117,7.9270
6428.0,107.133,7.9125
6429.0,107.150,8.0069
6430.0,107.167,8.0360
6431.0,107.183,8.0324
6432.0,107.200,8.0178
6433.0,107.217,8.0287
6434.0,107.233,8.0360
6435.0,107.250,7.9815
6436.0,107.267,7.9779
6437.0,107.283,7.9779
6438.0,107.300,7.9234
6439.0,107.317,7.8980
6440.0,107.333,7.9089
6441.0,107.350,7.9416
6442.0,107.367,7.8980
6443.0,107.383,8.0469
6444.0,107.400,8.0287
6445.0,107.417,8.0287
6446.0,107.433,8.0287
6447.0,107.450,8.0360
6448.0,107.467,8.0469
6449.0,107.483,7.9960
6450.0,107.500,8.0324
6451.0,107.517,7.9815
6452.0,107.533,7.9089
6453.0,107.550,7.9379
6454.0,107.567,7.9597
6455.0,107.583,8.0324
6456.0,107.600,8.0178
6457.0,107.617,8.0360
6458.0,107.633,8.0287
6459.0,107.650,8.0505
6460.0,107.667,8.0142
6461.0,107.683,8.0215
6462.0,107.700,7.9634
6463.0,107.717,7.9270
6464.0,107.733,8.0360
6465.0,107.750,7.9488
6466.0,107.767,7.9416
6467.0,107.783,8.0178
6468.0,107.800,8.0106
6469.0,107.817,8.0360
6470.0,107.833,8.0360
6471.0,107.850,8.0178
6472.0,107.867,8.0324
6473.0,107.883,8.0033
6474.0,107.900,7.8871
6475.0,107.917,7.9270
6476.0,107.933,7.9452
6477.0,107.950,7.9670
6478.0,107.967,8.0106
6479.0,107.983,7.9452
6480.0,108.000,7.9270
6481.0,108.017,8.0178
6482.0,108.033,8.0324
6483.0,108.050,8.0106
6484.0,108.067,7.9960
6485.0,108.083,8.0215
6486.0,108.100,8.0324
6487.0,108.117,7.9597
6488.0,108.133,7.9561
6489.0,108.150,7.9706
6490.0,108.167,7.9561
6491.0,108.183,7.9779
6492.0,108.200,8.0178
6493.0,108.217,8.0324
6494.0,108.233,8.0469
6495.0,108.250,8.0578
6496.0,108.267,8.0396
6497.0,108.283,8.0324
6498.0,108.300,8.0215
6499.0,108.317,7.9670
6500.0,108.333,7.9016
6501.0,108.350,7.9670
6502.0,108.367,7.8980
6503.0,108.383,8.0033
6504.0,108.400,7.9379
6505.0,108.417,7.9234
6506.0,108.433,8.0178
6507.0,108.450,7.9670
6508.0,108.467,8.0687
6509.0,108.483,8.0069
6510.0,108.500,8.0360
6511.0,108.517,7.9779
6512.0,108.533,8.0723
6513.0,108.550,7.9525
6514.0,108.567,7.9779
6515.0,108.583,7.9089
6516.0,108.600,7.9416
6517.0,108.617,8.0178
6518.0,108.633,8.0324
6519.0,108.650,8.0324
6520.0,108.667,8.0324
6521.0,108.683,8.0287
6522.0,108.700,8.0396
6523.0,108.717,8.0215
6524.0,108.733,7.9888
6525.0,108.750,8.0396
6526.0,108.767,7.9960
6527.0,108.783,7.9888
6528.0,108.800,7.9379
6529.0,108.817,7.9488
6530.0,108.833,8.0215
6531.0,108.850,8.0433
6532.0,108.867,8.0469
6533.0,108.883,8.0324
6534.0,108.900,8.0178
6535.0,108.917,8.0433
6536.0,108.933,8.0251
6537.0,108.950,7.9670
6538.0,108.967,7.9416
6539.0,108.983,7.9307
6540.0,109.000,8.0215
6541.0,109.017,7.9960
6542.0,109.033,7.8980
6543.0,109.050,8.0360
6544.0,109.067,8.0433
6545.0,109.083,7.9997
6546.0,109.100,8.0178
6547.0,109.117,8.0433
6548.0,109.133,8.0215
6549.0,109.150,8.0469
6550.0,109.167,7.9888
6551.0,109.183,7.8871
6552.0,109.200,7.8980
6553.0,109.217,7.9670
6554.0,109.233,7.9670
6555.0,109.250,8.0396
6556.0,109.267,8.0324
6557.0,109.283,8.0215
6558.0,109.300,8.0360
6559.0,109.317,8.0178
6560.0,109.333,8.0324
6561.0,109.350,8.0178
6562.0,109.367,7.9270
6563.0,109.383,7.9488
6564.0,109.400,7.9234
6565.0,109.417,7.9125
6566.0,109.433,7.9234
6567.0,109.450,7.9234
6568.0,109.467,7.9815
6569.0,109.483,8.0324
6570.0,109.500,8.0178
6571.0,109.517,8.0360
6572.0,109.533,8.0396
6573.0,109.550,7.9888
6574.0,109.567,8.0178
6575.0,109.583,7.9670
6576.0,109.600,7.9161
6577.0,109.617,7.9307
6578.0,109.633,7.9307
6579.0,109.650,7.9670
6580.0,109.667,7.9779
6581.0,109.683,8.0178
6582.0,109.700,8.0069
6583.0,109.717,8.0033
6584.0,109.733,8.0178
6585.0,109.750,8.0106
6586.0,109.767,8.0433
6587.0,109.783,7.9052
6588.0,109.800,7.9379
6589.0,109.817,7.9888
6590.0,109.833,7.9016
6591.0,109.850,7.9851
6592.0,109.867,7.9670
6593.0,109.883,7.9670
6594.0,109.900,8.0396
6595.0,109.917,7.9742
6596.0,109.933,7.9924
6597.0,109.950,8.0324
6598.0,109.967,8.0178
6599.0,109.983,7.9960
6600.0,110.000,7.9488
6601.0,110.017,7.9089
6602.0,110.033,7.9379
6603.0,110.050,7.9779
6604.0,110.067,7.9779
6605.0,110.083,7.9379
6606.0,110.100,8.0178
6607.0,110.117,8.0324
6608.0,110.133,8.0033
6609.0,110.150,8.0469
6610.0,110.167,8.0142
6611.0,110.183,8.0360
6612.0,110.200,7.9670
6613.0,110.217,7.9670
6614.0,110.233,7.9561
6615.0,110.250,7.8980
6616.0,110.267,7.9706
6617.0,110.283,7.9416
6618.0,110.300,8.0215
6619.0,110.317,8.0251
6620.0,110.333,8.0215
6621.0,110.350,8.0033
6622.0,110.367,8.0324
6623.0,110.383,8.0178
6624.0,110.400,8.0324
6625.0,110.417,7.9379
6626.0,110.433,7.9779
6627.0,110.450,7.9525
6628.0,110.467,7.8580
6629.0,110.483,7.9525
6630.0,110.500,7.9960
6631.0,110.517,7.9343
6632.0,110.533,8.0505
6633.0,110.550,7.9815
6634.0,110.567,8.0215
6635.0,110.583,8.0069
6636.0,110.600,8.0069
6637.0,110.617,7.9670
6638.0,110.633,7.8689
6639.0,110.650,7.9052
6640.0,110.667,7.9270
6641.0,110.683,7.8726
6642.0,110.700,8.0287
6643.0,110.717,8.0106
6644.0,110.733,7.9960
6645.0,110.750,8.0251
6646.0,110.767,8.0069
6647.0,110.783,8.0360
6648.0,110.800,8.0069
6649.0,110.817,7.9742
6650.0,110.833,7.9270
6651.0,110.850,7.9670
6652.0,110.867,7.9779
6653.0,110.883,7.9561
6654.0,110.900,7.9815
6655.0,110.917,7.8944
6656.0,110.933,7.8980
6657.0,110.950,8.0469
6658.0,110.967,8.0360
6659.0,110.983,8.0106
6660.0,111.000,8.0106
6661.0,111.017,8.0251
6662.0,111.033,7.9525
6663.0,111.050,7.8907
6664.0,111.067,7.9089
6665.0,111.083,7.9525
6666.0,111.100,7.9779
6667.0,111.117,7.9089
6668.0,111.133,8.0287
6669.0,111.150,8.0469
6670.0,111.167,8.0287
6671.0,111.183,8.0142
6672.0,111.200,7.9960
6673.0,111.217,8.0215
6674.0,111.233,8.0215
6675.0,111.250,8.0469
6676.0,111.267,7.9307
6677.0,111.283,7.9089
6678.0,111.300,7.9525
6679.0,111.317,7.9125
6680.0,111.333,7.9343
6681.0,111.350,8.0287
6682.0,111.367,8.0069
6683.0,111.383,8.0178
6684.0,111.400,7.9851
6685.0,111.417,8.0033
6686.0,111.433,8.0033
6687.0,111.450,7.9670
6688.0,111.467,7.8944
6689.0,111.483,7.9742
6690.0,111.500,7.9634
6691.0,111.517,7.9488
6692.0,111.533,7.9488
6693.0,111.550,8.0287
6694.0,111.567,8.0360
6695.0,111.583,8.0287
6696.0,111.600,8.0178
6697.0,111.617,7.9742
6698.0,111.633,8.0033
6699.0,111.650,8.0142
6700.0,111.667,7.9125
6701.0,111.683,7.9634
6702.0,111.700,7.9089
6703.0,111.717,7.9379
6704.0,111.733,7.9089
6705.0,111.750,7.9706
6706.0,111.767,7.9452
6707.0,111.783,8.0360
6708.0,111.800,8.0069
6709.0,111.817,8.0287
6710.0,111.833,8.0215
6711.0,111.850,8.0178
6712.0,111.867,8.0069
6713.0,111.883,7.9742
6714.0,111.900,7.9597
6715.0,111.917,7.8871
6716.0,111.933,7.9670
6717.0,111.950,7.9125
6718.0,111.967,7.9234
6719.0,111.983,7.9634
6720.0,112.000,8.0287
6721.0,112.017,8.0106
6722.0,112.033,8.0287
6723.0,112.050,8.0215
6724.0,112.067,8.0069
6725.0,112.083,7.9452
6726.0,112.100,7.8980
6727.0,112.117,7.9706
6728.0,112.133,7.9125
6729.0,112.150,7.9779
6730.0,112.167,8.0178
6731.0,112.183,7.9960
6732.0,112.200,8.0033
6733.0,112.217,7.9779
6734.0,112.233,8.0287
6735.0,112.250,8.0178
6736.0,112.267,8.0069
6737.0,112.283,8.0069
6738.0,112.300,7.9634
6739.0,112.317,8.0178
6740.0,112.333,7.9779
6741.0,112.350,7.9052
6742.0,112.367,7.9670
6743.0,112.383,7.9779
6744.0,112.400,8.0142
6745.0,112.417,7.9924
6746.0,112.433,8.0069
6747.0,112.450,8.0178
6748.0,112.467,8.0324
6749.0,112.483,7.9888
6750.0,112.500,7.9670
6751.0,112.517,7.8689
6752.0,112.533,8.0069
6753.0,112.550,7.9706
6754.0,112.567,7.9706
6755.0,112.583,7.9634
6756.0,112.600,8.0505
6757.0,112.617,8.0215
6758.0,112.633,8.0033
6759.0,112.650,8.0287
6760.0,112.667,8.0215
6761.0,112.683,8.0069
6762.0,112.700,8.0215
6763.0,112.717,7.9670
6764.0,112.733,7.9525
6765.0,112.750,7.9452
6766.0,112.767,7.9234
6767.0,112.783,7.9416
6768.0,112.800,7.9634
6769.0,112.817,7.8726
6770.0,112.833,8.0287
6771.0,112.850,8.0396
6772.0,112.867,8.0469
6773.0,112.883,8.0178
6774.0,112.900,8.0178
6775.0,112.917,7.9634
6776.0,112.933,7.9561
6777.0,112.950,7.8907
6778.0,112.967,7.9198
6779.0,112.983,7.9525
6780.0,113.000,7.8835
6781.0,113.017,7.8944
6782.0,113.033,7.9742
6783.0,113.050,8.0215
6784.0,113.067,8.0069
6785.0,113.083,8.0142
6786.0,113.100,8.0069
6787.0,113.117,8.0142
6788.0,113.133,7.9960
6789.0,113.150,7.9089
6790.0,113.167,7.8653
6791.0,113.183,7.9198
6792.0,113.200,7.8871
6793.0,113.217,7.9670
6794.0,113.233,8.0069
6795.0,113.250,7.9960
6796.0,113.267,8.0069
6797.0,113.283,8.0033
6798.0,113.300,8.0033
6799.0,113.317,8.0324
6800.0,113.333,7.9525
6801.0,113.350,7.9089
6802.0,113.367,7.9161
6803.0,113.383,7.9742
6804.0,113.400,7.9561
6805.0,113.417,7.9997
6806.0,113.433,7.9488
6807.0,113.450,7.9851
6808.0,113.467,8.0178
6809.0,113.483,8.0178
6810.0,113.500,8.0069
6811.0,113.517,7.9742
6812.0,113.533,8.0106
6813.0,113.550,7.9779
6814.0,113.567,7.9343
6815.0,113.583,7.9452
6816.0,113.600,7.8871
6817.0,113.617,7.9379
6818.0,113.633,7.9779
6819.0,113.650,8.0324
6820.0,113.667,8.0069
6821.0,113.683,8.0033
6822.0,113.700,8.0287
6823.0,113.717,8.0069
6824.0,113.733,7.9888
6825.0,113.750,8.0069
6826.0,113.767,7.9561
6827.0,113.783,7.9161
6828.0,113.800,7.9670
6829.0,113.817,7.9670
6830.0,113.833,7.9888
6831.0,113.850,7.9706
6832.0,113.867,7.9960
6833.0,113.883,8.0033
6834.0,113.900,8.0033
6835.0,113.917,8.0069
6836.0,113.933,7.9924
6837.0,113.950,7.9779
6838.0,113.967,8.0069
6839.0,113.983,7.9670
6840.0,114.000,7.8980
6841.0,114.017,7.9270
6842.0,114.033,7.9634
6843.0,114.050,7.9779
6844.0,114.067,8.0106
6845.0,114.083,8.0033
6846.0,114.100,8.0215
6847.0,114.117,8.0142
6848.0,114.133,8.0287
6849.0,114.150,8.0178
6850.0,114.167,7.9742
6851.0,114.183,7.9888
6852.0,114.200,7.9234
6853.0,114.217,7.9815
6854.0,114.233,7.8980
6855.0,114.250,7.9016
6856.0,114.267,7.8689
6857.0,114.283,7.9779
6858.0,114.300,8.0033
6859.0,114.317,7.9924
6860.0,114.333,8.0069
6861.0,114.350,7.9888
6862.0,114.367,8.0106
6863.0,114.383,7.9815
6864.0,114.400,7.9670
6865.0,114.417,7.9416
6866.0,114.433,7.9634
6867.0,114.450,7.9125
6868.0,114.467,7.9888
6869.0,114.483,7.9815
6870.0,114.500,7.9815
6871.0,114.517,7.9924
6872.0,114.533,8.0069
6873.0,114.550,8.0287
6874.0,114.567,7.9924
6875.0,114.583,7.9634
6876.0,114.600,7.9525
6877.0,114.617,7.9670
6878.0,114.633,7.9416
6879.0,114.650,7.8980
6880.0,114.667,8.0178
6881.0,114.683,7.9270
6882.0,114.700,7.9634
6883.0,114.717,8.0178
6884.0,114.733,8.0287
6885.0,114.750,8.0033
6886.0,114.767,8.0178
6887.0,114.783,8.0433
6888.0,114.800,7.9997
